,resale_price,floor_area_sqm,Remaining_lease,Dist_nearest_station,Dist_nearest_primary_school,Dist_nearest_GHawker,Dist_CBD,flat_type_category,storey_category
2746,460000.0,124.0,77,0.6057589,0.1093465,5.594706,17.50553,flat_type_5.ROOM,storey_range_04.TO.06
2747,720000.0,121.0,66,0.8163986,0.1161043,1.011952,7.242159,flat_type_5.ROOM,storey_range_04.TO.06
2748,295000.0,59.0,53,1.244028,0.5067396,0.1587407,3.613417,flat_type_3.ROOM,storey_range_01.TO.03
2749,320000.0,74.0,61,0.7214179,0.3172691,0.1612384,16.59197,flat_type_3.ROOM,storey_range_07.TO.09
2750,345000.0,67.0,95,0.6153809,0.5207656,3.566772,15.51979,flat_type_3.ROOM,storey_range_04.TO.06
2751,460000.0,105.0,62,0.3330447,0.2774429,1.130557,13.25455,flat_type_4.ROOM,storey_range_04.TO.06
2752,420000.0,92.0,92,0.4512099,0.2281895,4.978383,14.12901,flat_type_4.ROOM,storey_range_01.TO.03
2753,810000.0,110.0,81,0.3041389,0.09006102,0.3959826,9.739873,flat_type_5.ROOM,storey_range_16.TO.18
2754,355000.0,84.0,63,0.4791233,0.196807,0.9085535,7.571209,flat_type_4.ROOM,storey_range_01.TO.03
2755,560888.0,93.0,93,0.2570277,0.491058,2.866658,14.41193,flat_type_4.ROOM,storey_range_07.TO.09
2756,550000.0,120.0,60,0.7086789,0.4472264,0.5371133,13.81188,flat_type_5.ROOM,storey_range_19.TO.21
2757,563000.0,99.0,63,0.2307469,0.9370037,0.2324428,7.478669,flat_type_4.ROOM,storey_range_13.TO.15
2758,520000.0,125.0,77,0.5084931,0.2123239,1.759362,17.9177,flat_type_5.ROOM,storey_range_01.TO.03
2759,240000.0,47.0,92,0.2791675,0.5681756,5.589959,14.69203,flat_type_2.ROOM,storey_range_04.TO.06
2760,728000.0,122.0,73,0.623531,0.2869804,0.9037294,5.220727,flat_type_5.ROOM,storey_range_01.TO.03
2761,268000.0,40.0,89,0.5724781,0.2966884,2.693028,19.19741,flat_type_2.ROOM,storey_range_13.TO.15
2762,425000.0,93.0,95,0.2184743,0.4783518,4.219558,13.33722,flat_type_4.ROOM,storey_range_04.TO.06
2763,340000.0,103.0,67,0.407144,0.3596015,4.434139,15.39528,flat_type_4.ROOM,storey_range_01.TO.03
2764,640000.0,121.0,67,1.023434,0.5881846,0.3618644,5.345111,flat_type_5.ROOM,storey_range_10.TO.12
2765,301000.0,68.0,62,0.5835801,0.4796958,1.165194,13.98894,flat_type_3.ROOM,storey_range_13.TO.15
2766,690000.0,112.0,94,0.2712272,0.2415514,5.647065,14.77932,flat_type_5.ROOM,storey_range_07.TO.09
2767,825000.0,90.0,86,0.2268522,0.1326793,0.1512902,6.10087,flat_type_4.ROOM,storey_range_31.TO.33
2768,295000.0,67.0,63,0.9652234,0.303144,0.4839818,13.9712,flat_type_3.ROOM,storey_range_04.TO.06
2769,755000.0,147.0,71,0.5184848,0.5527709,0.9622454,7.968783,flat_type_EXECUTIVE,storey_range_07.TO.09
2770,610000.0,118.0,58,0.4574297,0.2584901,0.2573871,5.549585,flat_type_5.ROOM,storey_range_10.TO.12
2771,450000.0,90.0,85,0.2214023,0.1125573,5.202306,14.36301,flat_type_4.ROOM,storey_range_10.TO.12
2772,405000.0,90.0,81,0.2972007,0.4335282,4.335285,13.44696,flat_type_4.ROOM,storey_range_16.TO.18
2773,490000.0,93.0,94,0.09155402,0.3320069,5.249364,14.33989,flat_type_4.ROOM,storey_range_13.TO.15
2774,250000.0,65.0,62,1.084203,1.079537,0.1455928,19.41061,flat_type_3.ROOM,storey_range_04.TO.06
2775,511000.0,92.0,93,0.2886914,0.2683269,3.958305,13.0308,flat_type_4.ROOM,storey_range_13.TO.15
2776,300000.0,73.0,67,0.2227119,0.6544274,4.139917,15.16377,flat_type_3.ROOM,storey_range_01.TO.03
2777,581000.0,120.0,77,0.1536057,0.3687253,5.068139,14.70882,flat_type_5.ROOM,storey_range_01.TO.03
2778,890000.0,97.0,94,0.660031,0.4721255,1.016347,4.578784,flat_type_4.ROOM,storey_range_22.TO.24
2779,280000.0,67.0,55,0.9140146,0.2953393,0.2895451,9.504888,flat_type_3.ROOM,storey_range_04.TO.06
2780,728000.0,95.0,89,0.5296915,0.79925,0.06059339,6.297176,flat_type_4.ROOM,storey_range_13.TO.15
2781,408000.0,109.0,79,0.1760603,0.1238948,4.34964,13.49769,flat_type_5.ROOM,storey_range_13.TO.15
2782,650000.0,117.0,78,0.7436278,0.2851934,0.4383675,11.28143,flat_type_5.ROOM,storey_range_16.TO.18
2783,468000.0,120.0,77,0.927557,0.4009386,3.37422,16.03529,flat_type_5.ROOM,storey_range_04.TO.06
2784,450008.0,121.0,75,0.3726797,0.3363083,2.870287,18.45471,flat_type_5.ROOM,storey_range_04.TO.06
2785,472000.0,110.0,81,0.3090248,0.1060262,3.607801,12.581,flat_type_5.ROOM,storey_range_10.TO.12
2786,506000.0,119.0,75,0.5903193,0.5058512,2.106628,14.49836,flat_type_5.ROOM,storey_range_07.TO.09
2787,600000.0,111.0,93,0.1435891,0.2129941,5.279277,14.39687,flat_type_5.ROOM,storey_range_04.TO.06
2788,762000.0,93.0,95,0.6707379,0.2191558,0.4268876,4.619889,flat_type_4.ROOM,storey_range_07.TO.09
2789,435000.0,92.0,93,0.2995736,0.1621636,3.309605,12.50756,flat_type_4.ROOM,storey_range_07.TO.09
2790,760000.0,134.0,71,0.7878136,0.1935598,0.07607415,5.809418,flat_type_5.ROOM,storey_range_10.TO.12
2791,440000.0,93.0,94,0.7122122,0.2680385,3.492647,15.85692,flat_type_4.ROOM,storey_range_04.TO.06
2792,565000.0,92.0,94,0.2669181,0.3210893,5.810428,14.93709,flat_type_4.ROOM,storey_range_10.TO.12
2793,530000.0,112.0,95,0.4761487,0.5706968,3.684038,15.49564,flat_type_5.ROOM,storey_range_07.TO.09
2794,475000.0,110.0,79,0.3849773,0.4136092,1.433626,17.42849,flat_type_5.ROOM,storey_range_01.TO.03
2795,940000.0,155.0,70,1.185156,0.6104307,0.7799054,8.457515,flat_type_EXECUTIVE,storey_range_01.TO.03
2796,715000.0,109.0,74,0.3788183,0.2681154,0.2017548,3.072205,flat_type_4.ROOM,storey_range_10.TO.12
2797,297000.0,67.0,64,0.1819338,0.2140847,1.187904,18.58332,flat_type_3.ROOM,storey_range_04.TO.06
2798,525000.0,121.0,76,0.9164592,0.2759939,1.929463,12.52495,flat_type_5.ROOM,storey_range_07.TO.09
2799,580000.0,93.0,94,0.2588629,0.1371405,5.859427,15.01535,flat_type_4.ROOM,storey_range_13.TO.15
2800,265000.0,68.0,58,0.6291379,0.4485581,0.2783496,10.07667,flat_type_3.ROOM,storey_range_10.TO.12
2801,520000.0,87.0,54,2.040897,0.3345104,0.3221161,6.721661,flat_type_4.ROOM,storey_range_07.TO.09
2802,780000.0,121.0,65,0.3831489,0.3195521,1.151814,7.363908,flat_type_5.ROOM,storey_range_07.TO.09
2803,275000.0,73.0,62,0.4087149,0.6126245,1.241384,13.8174,flat_type_3.ROOM,storey_range_07.TO.09
2804,468888.0,104.0,66,1.17421,0.4581426,1.642446,11.92337,flat_type_4.ROOM,storey_range_10.TO.12
2805,578000.0,121.0,75,1.295562,0.4426144,1.842688,12.11965,flat_type_5.ROOM,storey_range_13.TO.15
2806,580000.0,122.0,65,0.5307719,0.6575283,1.386747,13.60024,flat_type_5.ROOM,storey_range_10.TO.12
2807,490000.0,92.0,93,0.6052488,0.4466779,5.427224,15.38202,flat_type_4.ROOM,storey_range_19.TO.21
2808,850000.0,145.0,76,0.5608836,0.6660083,0.9363884,13.32688,flat_type_EXECUTIVE,storey_range_13.TO.15
2809,860000.0,131.0,62,0.3006393,0.146875,0.4028921,2.716181,flat_type_5.ROOM,storey_range_04.TO.06
2810,858888.0,119.0,75,0.7993692,0.3104235,0.2562074,5.582661,flat_type_5.ROOM,storey_range_16.TO.18
2811,338000.0,67.0,91,0.5007369,0.1575494,2.11474,17.59608,flat_type_3.ROOM,storey_range_10.TO.12
2812,448000.0,100.0,75,2.081838,0.4365947,1.021232,10.02605,flat_type_4.ROOM,storey_range_16.TO.18
2813,510000.0,112.0,80,0.1500736,0.2618354,4.892518,14.05284,flat_type_5.ROOM,storey_range_10.TO.12
2814,870000.0,113.0,78,0.102683,0.7331225,0.1245107,4.328966,flat_type_5.ROOM,storey_range_04.TO.06
2815,355000.0,104.0,67,1.258784,0.1406341,2.906549,19.36684,flat_type_4.ROOM,storey_range_10.TO.12
2816,410000.0,108.0,66,0.9100753,0.5745487,1.510909,11.57337,flat_type_4.ROOM,storey_range_01.TO.03
2817,345000.0,82.0,58,0.4921681,0.1912794,0.2224369,11.04307,flat_type_3.ROOM,storey_range_04.TO.06
2818,425000.0,121.0,67,0.257328,0.3001144,4.80228,14.13557,flat_type_5.ROOM,storey_range_04.TO.06
2819,360000.0,68.0,94,0.2928936,0.1653032,3.803706,12.84436,flat_type_3.ROOM,storey_range_13.TO.15
2820,365000.0,104.0,74,1.063192,0.268249,1.804739,18.54817,flat_type_4.ROOM,storey_range_10.TO.12
2821,517000.0,89.0,64,0.5287365,0.09244495,0.861965,6.937267,flat_type_4.ROOM,storey_range_01.TO.03
2822,439000.0,104.0,68,0.8993395,0.09510109,1.557966,18.2658,flat_type_4.ROOM,storey_range_07.TO.09
2823,760000.0,126.0,53,1.954126,0.2677642,0.3729334,7.19097,flat_type_5.ROOM,storey_range_16.TO.18
2824,400000.0,91.0,79,0.3131066,0.1716888,2.414391,18.9171,flat_type_4.ROOM,storey_range_07.TO.09
2825,560000.0,93.0,94,0.04860897,0.2903652,5.749965,14.91177,flat_type_4.ROOM,storey_range_07.TO.09
2826,585000.0,94.0,95,1.467627,0.4395829,1.91554,11.98516,flat_type_4.ROOM,storey_range_10.TO.12
2827,850000.0,110.0,81,0.5018123,0.3011777,0.1980934,2.838126,flat_type_5.ROOM,storey_range_13.TO.15
2828,700000.0,148.0,73,0.3908251,0.2094623,3.354458,14.70202,flat_type_EXECUTIVE,storey_range_01.TO.03
2829,488000.0,121.0,74,0.4686454,0.2244432,5.735507,16.6308,flat_type_5.ROOM,storey_range_10.TO.12
2830,603000.0,90.0,87,0.2454585,0.2424321,2.983132,12.13347,flat_type_4.ROOM,storey_range_13.TO.15
2831,538000.0,91.0,59,0.49962,0.2712836,0.5596781,10.02155,flat_type_4.ROOM,storey_range_10.TO.12
2832,520000.0,128.0,73,1.011044,0.4556383,2.615833,14.98017,flat_type_5.ROOM,storey_range_04.TO.06
2833,260000.0,67.0,48,1.097549,0.3603854,0.07696123,5.633895,flat_type_3.ROOM,storey_range_01.TO.03
2834,725000.0,95.0,90,0.7535536,0.660634,0.8795947,8.041429,flat_type_4.ROOM,storey_range_07.TO.09
2835,400000.0,99.0,75,0.8247066,0.2552637,2.195069,17.95347,flat_type_4.ROOM,storey_range_07.TO.09
2836,523888.0,133.0,62,0.6442599,0.3374444,1.174363,13.52551,flat_type_5.ROOM,storey_range_07.TO.09
2837,640000.0,112.0,93,0.2527973,0.142794,2.934152,12.05297,flat_type_5.ROOM,storey_range_01.TO.03
2838,480000.0,110.0,83,0.2018489,0.3043908,5.451923,14.5238,flat_type_5.ROOM,storey_range_07.TO.09
2839,690000.0,87.0,92,0.4214819,0.09358851,0.6122362,9.685122,flat_type_4.ROOM,storey_range_13.TO.15
2840,480000.0,93.0,93,0.8048486,0.161625,0.1605936,16.67807,flat_type_4.ROOM,storey_range_04.TO.06
2841,437000.0,94.0,89,0.1766483,0.3225465,3.316034,12.31496,flat_type_4.ROOM,storey_range_04.TO.06
2842,410000.0,91.0,58,1.081309,0.9572652,0.3168249,10.19384,flat_type_4.ROOM,storey_range_04.TO.06
2843,525000.0,92.0,93,0.1738943,0.1092496,5.38499,14.4983,flat_type_4.ROOM,storey_range_13.TO.15
2844,800000.0,148.0,70,0.4527995,0.7345736,0.3977375,8.777779,flat_type_EXECUTIVE,storey_range_04.TO.06
2845,360000.0,84.0,65,0.5492315,0.2347197,0.7078808,15.88547,flat_type_4.ROOM,storey_range_07.TO.09
2846,560000.0,145.0,71,1.453184,0.2036578,3.056809,15.34052,flat_type_EXECUTIVE,storey_range_04.TO.06
2847,593000.0,113.0,94,0.2868674,0.3336923,5.924369,15.06074,flat_type_5.ROOM,storey_range_04.TO.06
2848,455000.0,110.0,81,0.1293167,0.1662965,4.791163,13.93736,flat_type_5.ROOM,storey_range_07.TO.09
2849,460000.0,90.0,93,0.3126706,0.3152989,5.997783,15.15874,flat_type_4.ROOM,storey_range_10.TO.12
2850,550000.0,125.0,72,0.3787014,0.5230132,1.849065,14.24246,flat_type_5.ROOM,storey_range_04.TO.06
2851,570000.0,119.0,56,0.5435805,0.2200592,0.342066,10.51459,flat_type_5.ROOM,storey_range_13.TO.15
2852,538000.0,120.0,76,1.079873,0.2270505,1.929302,10.86419,flat_type_5.ROOM,storey_range_07.TO.09
2853,450000.0,115.0,78,0.2717908,0.3864907,2.437317,17.37245,flat_type_5.ROOM,storey_range_04.TO.06
2854,410000.0,91.0,63,1.915472,0.6049878,0.7269847,9.702173,flat_type_4.ROOM,storey_range_07.TO.09
2855,888000.0,97.0,94,0.7036069,0.5167408,1.04037,4.534237,flat_type_4.ROOM,storey_range_13.TO.15
2856,699000.0,112.0,93,0.1984227,0.3097754,5.97318,15.10455,flat_type_5.ROOM,storey_range_13.TO.15
2857,380000.0,76.0,54,1.953338,0.2154398,0.3969307,6.809461,flat_type_3.ROOM,storey_range_01.TO.03
2858,655000.0,94.0,88,0.5070245,0.4162237,0.2158829,10.27702,flat_type_4.ROOM,storey_range_01.TO.03
2859,420000.0,122.0,76,0.6428516,0.1003094,2.495481,17.8228,flat_type_5.ROOM,storey_range_01.TO.03
2860,1028000.0,144.0,64,0.7317508,0.320261,0.6267925,6.803047,flat_type_EXECUTIVE,storey_range_01.TO.03
2861,308000.0,67.0,58,0.9657635,0.4086716,0.489265,10.73489,flat_type_3.ROOM,storey_range_04.TO.06
2862,400000.0,105.0,73,0.9504735,0.1438125,1.466175,18.19546,flat_type_4.ROOM,storey_range_07.TO.09
2863,365000.0,84.0,63,0.5030443,0.4872282,0.9341068,15.75937,flat_type_4.ROOM,storey_range_10.TO.12
2864,428000.0,90.0,83,0.4128043,0.2135839,5.271186,15.16085,flat_type_4.ROOM,storey_range_10.TO.12
2865,590000.0,92.0,91,0.8385235,0.2236396,1.593384,15.90796,flat_type_4.ROOM,storey_range_13.TO.15
2866,368000.0,73.0,54,0.4703309,0.2899344,0.3479907,4.619044,flat_type_3.ROOM,storey_range_10.TO.12
2867,300000.0,67.0,60,0.9481895,0.1725365,0.4853497,13.74712,flat_type_3.ROOM,storey_range_07.TO.09
2868,535000.0,108.0,73,0.8121251,0.41179,0.3770393,4.629786,flat_type_4.ROOM,storey_range_10.TO.12
2869,503000.0,104.0,71,0.41991,0.688665,1.110238,15.86741,flat_type_4.ROOM,storey_range_04.TO.06
2870,710000.0,105.0,92,0.4214819,0.09358851,0.6122362,9.685122,flat_type_5.ROOM,storey_range_01.TO.03
2871,680000.0,166.0,73,0.8158066,0.8456613,0.6110673,18.94365,flat_type_EXECUTIVE,storey_range_07.TO.09
2872,332000.0,74.0,57,0.7832298,0.4703809,0.1989843,8.93535,flat_type_3.ROOM,storey_range_07.TO.09
2873,628000.0,135.0,77,0.5325663,0.1221932,3.590091,12.7525,flat_type_EXECUTIVE,storey_range_07.TO.09
2874,895000.0,92.0,90,0.4100048,1.19485,0.208033,7.136322,flat_type_4.ROOM,storey_range_16.TO.18
2875,350000.0,102.0,75,0.7620528,0.4264934,2.32635,19.0034,flat_type_4.ROOM,storey_range_01.TO.03
2876,435000.0,104.0,67,0.8930265,0.6241088,1.525932,11.4566,flat_type_4.ROOM,storey_range_04.TO.06
2877,590000.0,146.0,64,1.470048,1.866561,0.2828046,12.94549,flat_type_EXECUTIVE,storey_range_01.TO.03
2878,650000.0,111.0,67,0.3530729,0.6763732,1.768947,7.548842,flat_type_4.ROOM,storey_range_04.TO.06
2879,315000.0,65.0,53,0.4390638,1.030725,0.04494672,4.137901,flat_type_3.ROOM,storey_range_04.TO.06
2880,625000.0,93.0,95,0.2775065,0.6541578,0.7763996,17.1674,flat_type_4.ROOM,storey_range_04.TO.06
2881,520000.0,134.0,79,0.2212904,0.351204,4.424356,13.5872,flat_type_EXECUTIVE,storey_range_01.TO.03
2882,465000.0,92.0,95,0.507593,0.6174528,3.628408,15.43811,flat_type_4.ROOM,storey_range_13.TO.15
2883,485000.0,121.0,61,0.4479938,0.4369782,0.3585266,14.58959,flat_type_5.ROOM,storey_range_10.TO.12
2884,376000.0,90.0,80,0.685386,0.3862755,5.432112,17.32532,flat_type_4.ROOM,storey_range_04.TO.06
2885,443000.0,92.0,93,1.317894,0.5379285,1.998611,16.46933,flat_type_4.ROOM,storey_range_10.TO.12
2886,452000.0,88.0,53,1.937532,0.3303364,0.2412427,7.390979,flat_type_4.ROOM,storey_range_07.TO.09
2887,395000.0,65.0,53,1.846167,0.05411653,0.2315417,7.712219,flat_type_3.ROOM,storey_range_10.TO.12
2888,360000.0,73.0,66,0.3670383,0.5408794,2.002606,14.57196,flat_type_3.ROOM,storey_range_10.TO.12
2889,770000.0,119.0,56,0.544784,0.465611,0.7187024,7.647623,flat_type_5.ROOM,storey_range_13.TO.15
2890,485000.0,84.0,63,0.6208126,0.5625361,0.9295731,8.121454,flat_type_4.ROOM,storey_range_07.TO.09
2891,535000.0,121.0,63,0.5238856,0.1059596,1.278339,13.44902,flat_type_5.ROOM,storey_range_04.TO.06
2892,570000.0,135.0,79,0.252003,0.4471665,4.489251,13.65256,flat_type_EXECUTIVE,storey_range_04.TO.06
2893,480000.0,135.0,74,0.6275766,0.223654,1.330209,19.02961,flat_type_5.ROOM,storey_range_04.TO.06
2894,360000.0,107.0,71,0.8104607,0.3623283,1.896617,18.55118,flat_type_4.ROOM,storey_range_04.TO.06
2895,670000.0,82.0,58,0.2922233,0.877198,0.470351,1.4274,flat_type_4.ROOM,storey_range_13.TO.15
2896,385000.0,115.0,74,0.7298239,0.1627216,1.374065,18.92175,flat_type_4.ROOM,storey_range_04.TO.06
2897,405000.0,108.0,66,0.2521116,0.4145081,4.158028,13.87454,flat_type_4.ROOM,storey_range_04.TO.06
2898,550000.0,103.0,65,0.6296938,0.4754604,0.3817817,4.466304,flat_type_4.ROOM,storey_range_04.TO.06
2899,338000.0,67.0,57,0.720102,0.4988572,0.9890646,7.957481,flat_type_3.ROOM,storey_range_04.TO.06
2900,378000.0,84.0,63,0.4791233,0.196807,0.9085535,7.571209,flat_type_4.ROOM,storey_range_01.TO.03
2901,610000.0,144.0,62,0.9990733,0.282574,0.4331382,8.444272,flat_type_5.ROOM,storey_range_01.TO.03
2902,360000.0,68.0,93,0.0767757,0.2519607,5.033416,14.24494,flat_type_3.ROOM,storey_range_16.TO.18
2903,480000.0,121.0,57,0.6778976,0.4006887,0.4914745,9.814009,flat_type_5.ROOM,storey_range_01.TO.03
2904,475000.0,85.0,80,0.3992574,0.4387101,0.4060654,2.769152,flat_type_4.ROOM,storey_range_01.TO.03
2905,615000.0,115.0,78,0.290902,0.2900412,0.5645212,10.90046,flat_type_5.ROOM,storey_range_07.TO.09
2906,425000.0,118.0,79,0.7190797,0.2169523,2.78808,19.10737,flat_type_5.ROOM,storey_range_04.TO.06
2907,600000.0,132.0,75,0.3141267,0.05927177,5.752768,16.86247,flat_type_5.ROOM,storey_range_10.TO.12
2908,650000.0,120.0,75,0.6903694,0.3487171,0.1959826,3.590657,flat_type_5.ROOM,storey_range_04.TO.06
2909,270000.0,73.0,62,0.9661643,0.3496079,0.4943973,14.0163,flat_type_3.ROOM,storey_range_01.TO.03
2910,273000.0,70.0,65,0.4680706,0.616451,2.106427,14.46927,flat_type_3.ROOM,storey_range_01.TO.03
2911,368000.0,88.0,57,0.8992573,0.348853,0.4114939,9.634871,flat_type_3.ROOM,storey_range_10.TO.12
2912,358000.0,64.0,56,0.4958991,0.9080434,1.430321,7.837638,flat_type_3.ROOM,storey_range_13.TO.15
2913,256000.0,59.0,53,0.8931522,0.3853126,0.2313709,2.795171,flat_type_3.ROOM,storey_range_04.TO.06
2914,808000.0,121.0,73,0.5750189,0.2521747,0.8537937,5.258805,flat_type_5.ROOM,storey_range_19.TO.21
2915,536888.0,84.0,63,0.5604381,0.1592545,0.8992096,6.925749,flat_type_4.ROOM,storey_range_10.TO.12
2916,320000.0,67.0,93,1.601162,0.708335,2.401773,15.12677,flat_type_3.ROOM,storey_range_04.TO.06
2917,490000.0,123.0,76,0.08591422,0.3036267,5.337126,14.84231,flat_type_5.ROOM,storey_range_07.TO.09
2918,386000.0,84.0,66,0.1986732,0.6396749,1.757948,14.08088,flat_type_4.ROOM,storey_range_01.TO.03
2919,383000.0,101.0,58,0.5947417,0.2938591,0.2680441,9.66928,flat_type_4.ROOM,storey_range_04.TO.06
2920,618500.0,115.0,55,0.7880769,0.366025,0.1639108,10.80388,flat_type_5.ROOM,storey_range_19.TO.21
2921,635000.0,112.0,93,0.3278881,0.1154704,3.984857,13.0294,flat_type_5.ROOM,storey_range_07.TO.09
2922,315000.0,87.0,51,0.4851254,0.5210622,0.3918353,6.387966,flat_type_4.ROOM,storey_range_01.TO.03
2923,305000.0,67.0,56,1.363562,0.3536788,0.1479262,9.213544,flat_type_3.ROOM,storey_range_10.TO.12
2924,357000.0,74.0,62,0.3165573,0.4546968,1.242375,5.850037,flat_type_3.ROOM,storey_range_01.TO.03
2925,638888.0,156.0,64,0.6840262,0.7039797,0.7668001,9.913032,flat_type_EXECUTIVE,storey_range_04.TO.06
2926,333000.0,82.0,54,1.148449,0.1945634,0.3061718,6.180104,flat_type_4.ROOM,storey_range_04.TO.06
2927,537000.0,65.0,93,0.1458972,0.590849,2.941803,14.59092,flat_type_3.ROOM,storey_range_13.TO.15
2928,428888.0,105.0,71,0.7017337,0.6933152,2.431559,14.30905,flat_type_4.ROOM,storey_range_07.TO.09
2929,515000.0,93.0,93,0.2935188,0.5188115,2.82632,14.37779,flat_type_4.ROOM,storey_range_04.TO.06
2930,353000.0,64.0,65,1.687232,0.2702423,0.712191,8.958687,flat_type_3.ROOM,storey_range_04.TO.06
2931,675000.0,85.0,84,0.2530703,0.4915454,0.3319614,6.897674,flat_type_4.ROOM,storey_range_04.TO.06
2932,740000.0,131.0,66,0.8163986,0.1161043,1.011952,7.242159,flat_type_5.ROOM,storey_range_04.TO.06
2933,585000.0,120.0,76,2.149004,0.4440716,1.09258,10.11079,flat_type_5.ROOM,storey_range_13.TO.15
2934,302000.0,68.0,58,0.4783156,0.2706679,0.1790387,10.15476,flat_type_3.ROOM,storey_range_01.TO.03
2935,450000.0,104.0,66,0.4362213,0.6039632,1.448964,13.39683,flat_type_4.ROOM,storey_range_04.TO.06
2936,312000.0,64.0,64,0.5553556,0.2415,1.55853,10.65978,flat_type_3.ROOM,storey_range_04.TO.06
2937,500000.0,111.0,82,0.5028832,0.1798217,2.716278,11.86129,flat_type_5.ROOM,storey_range_16.TO.18
2938,439888.0,92.0,87,0.1335786,0.3623772,5.054507,14.11029,flat_type_4.ROOM,storey_range_13.TO.15
2939,380000.0,101.0,76,0.6227867,0.3845412,2.804899,17.65983,flat_type_4.ROOM,storey_range_01.TO.03
2940,440000.0,93.0,94,0.8444564,0.3081064,3.494267,16.10214,flat_type_4.ROOM,storey_range_07.TO.09
2941,290000.0,69.0,45,0.3656808,0.623582,0.1800672,6.212881,flat_type_3.ROOM,storey_range_04.TO.06
2942,638000.0,83.0,92,0.6873745,0.5735542,1.374825,12.78236,flat_type_4.ROOM,storey_range_04.TO.06
2943,360000.0,68.0,92,1.128799,0.3617046,0.5756755,17.37972,flat_type_3.ROOM,storey_range_16.TO.18
2944,312000.0,59.0,49,0.2348014,0.4379338,0.06113371,2.73264,flat_type_3.ROOM,storey_range_04.TO.06
2945,660000.0,118.0,54,0.6403132,0.6776157,0.2069473,6.024369,flat_type_5.ROOM,storey_range_07.TO.09
2946,817000.0,142.0,62,0.3861529,0.2351693,0.2639923,9.252547,flat_type_5.ROOM,storey_range_07.TO.09
2947,700188.0,152.0,64,0.6443584,0.1697862,2.511597,14.43249,flat_type_EXECUTIVE,storey_range_13.TO.15
2948,361000.0,104.0,74,0.6353411,0.7400856,1.944752,18.11287,flat_type_4.ROOM,storey_range_07.TO.09
2949,545000.0,121.0,73,1.171644,0.17052,3.730963,14.45053,flat_type_5.ROOM,storey_range_07.TO.09
2950,430000.0,93.0,90,0.2673782,0.2987726,5.438587,14.59832,flat_type_4.ROOM,storey_range_01.TO.03
2951,712000.0,146.0,70,1.792262,0.2420751,1.081792,9.968689,flat_type_EXECUTIVE,storey_range_07.TO.09
2952,460888.0,93.0,94,0.26097,0.691856,3.241711,12.1675,flat_type_4.ROOM,storey_range_19.TO.21
2953,360000.0,65.0,54,0.7302813,0.521056,0.2588918,7.844983,flat_type_3.ROOM,storey_range_10.TO.12
2954,725000.0,90.0,84,0.2093016,1.280264,0.2321768,3.966151,flat_type_4.ROOM,storey_range_22.TO.24
2955,430000.0,102.0,76,0.9164592,0.2759939,1.929463,12.52495,flat_type_4.ROOM,storey_range_10.TO.12
2956,508000.0,122.0,64,0.3665832,0.2543425,0.6703203,16.00379,flat_type_5.ROOM,storey_range_10.TO.12
2957,782000.0,95.0,90,0.7535536,0.660634,0.8795947,8.041429,flat_type_4.ROOM,storey_range_25.TO.27
2958,435000.0,93.0,94,0.2488535,0.1835948,3.866961,12.83955,flat_type_4.ROOM,storey_range_07.TO.09
2959,440000.0,93.0,95,0.8818619,0.5037361,3.291301,15.66741,flat_type_4.ROOM,storey_range_13.TO.15
2960,523000.0,93.0,94,0.18127,0.1033179,5.748762,14.90646,flat_type_4.ROOM,storey_range_10.TO.12
2961,568888.0,93.0,93,0.9355906,0.4307006,1.608651,12.77481,flat_type_4.ROOM,storey_range_07.TO.09
2962,523000.0,93.0,94,0.04860897,0.2903652,5.749965,14.91177,flat_type_4.ROOM,storey_range_10.TO.12
